1.145404086998044052e-02,3.983247415237461952e-01,6.153395784089147336e-01,9.634252920181352389e-03,3.102539935094557944e+00,6.317251874919335153e-01,4.613815176090493253e+01,3.290535361581652296e+01,9.999999999999999791e-17,1.576662691963811014e+01
3.417136032996365841e-02,8.303990964008838059e-04,9.999999999999999791e-17,9.999999999999999791e-17,9.999999999999999791e-17,9.380184971144671646e-01,1.687941049863764142e+00,3.096241218846913625e+02,9.999999999999999791e-17,-1.047210094182312590e+00
1.464811809673410240e-03,9.999999999999999791e-17,9.999999999999999791e-17,9.999999999999999791e-17,5.454014085461043493e+00,8.975288484841645875e-01,1.477579480012733315e+00,7.859345431673469307e+01,5.291910238728055049e-02,1.535949504528807408e+00
5.334897014861656600e-02,7.152727843983159861e-01,4.184172386080801248e-02,4.319929477458258397e-06,6.646124293366023617e-01,3.430026737029059913e-01,9.999999999999999791e-17,2.511038406385545585e+01,1.892680513955278393e-03,-4.675422161081324579e-02
9.999999999999999791e-17,3.127432675852102495e+00,9.999999999999999791e-17,2.475574406910855188e-02,1.807641740885371846e-05,2.428293561951032136e-04,6.995511148347257802e+01,9.999999999999999791e-17,9.999999999999999791e-17,1.469587817570473964e+00
9.999999999999999791e-17,2.020634980372717493e+00,9.999999999999999791e-17,9.999999999999999791e-17,8.674337658160632403e-01,2.139067548090051174e-01,5.150872828868258146e-01,2.897272101986150261e-01,5.074964112308050224e-02,7.995251079744360112e+00
9.530189302788137987e-03,1.289171896632962611e+00,4.890002190732093412e-01,1.245116315109098815e-02,9.108208296800427206e+00,3.279673224651510899e-01,1.073984718513756675e+01,2.227933909098880605e+01,5.442125706973972160e-02,2.141744136167983470e+01
4.220764793705530232e-03,1.742156938145164258e+00,7.049371242665054549e-01,9.999999999999999791e-17,6.291357430285652974e+00,3.166664330467827693e-01,1.454730171271382062e+02,1.566579255821098648e+01,9.999999999999999791e-17,6.392486194197867455e+00
7.541279630027225393e-04,4.825141397726795955e-01,7.656442152446486515e-01,9.999999999999999791e-17,1.468446821140083181e+00,6.086126710652103311e-01,1.346636491285769068e+02,2.108344265567078679e+01,2.354022868362524307e-02,2.775641971504087646e+00
9.999999999999999791e-17,9.999999999999999791e-17,2.914373872272496002e-01,9.999999999999999791e-17,1.303903574006811672e+00,9.999999999999998890e-01,2.051386408346770995e+00,2.370511320855608894e-01,9.999999999999999791e-17,1.000000000000000000e+10
9.999999999999999791e-17,1.336997324104720608e+00,8.356281763596186130e-01,6.153800078706926462e-03,5.249694898664692966e-01,8.776324112961123580e-01,1.402226845765023544e+00,4.141248528173376187e+00,9.999999999999999791e-17,6.751253063942681365e+01
1.920386031148740846e-02,1.691238922277806367e+00,9.999999999999999791e-17,4.942365739031451700e-04,9.999999999999999791e-17,3.912316657150206600e-01,1.708586845819638933e+00,4.963167499872938038e+00,9.999999999999999791e-17,-2.214167686620044151e+00
1.593551463919385291e+00,2.332118131698752705e+00,9.999999999999999791e-17,9.999999999999999791e-17,1.026428883440783313e+00,6.393917572250868986e-01,2.914636090664037393e+00,7.255284463194762168e-01,3.574355377696516456e-01,1.544451255966027148e+01
